uid,age,birthday,country,region,genderSlider,genderLabel,lifeExpectancy,weeksLived,weeksRemaining,weeksTotal,percentLived,phaseTemplate,phaseCount,phases
bG4QZLl3L2GUfO3Ha6QAA2RA6DVv,30,13.07.1996,Indonesia,Asia,9,Female,73,1553,2243,3796,40.9,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
V4fLHpaUaGGxmXzgAKqHJL9ymIIl,28,05.07.1998,South Korea,Asia,9,Female,86,1450,3022,4472,32.4,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
yi1hoW6gFWXMQdyNXZDLfqwLS5yO,35,12.10.1991,Mexico,North America,4,Non-binary / Other,75,1801,2099,3900,46.2,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
a05GmWFRMPwO8fryPzmaR4ITIKvY,19,21.03.2007,Ethiopia,Africa,9,Female,70,996,2644,3640,27.4,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
kFIFvhFpHXpBxDpvWQ31DpxWnRXz,74,19.07.1952,China,Asia,9,Female,80,3848,312,4160,92.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
yUvIltnJlU5lTopqoZZwWhe7Ea17,60,08.05.1966,India,Asia,6,Non-binary / Other,70,3128,512,3640,85.9,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
31E94rnJdXDHFyQk8RCQanKuLqIo,36,29.08.1990,Tanzania,Africa,0,Male,65,1860,1520,3380,55.0,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
zUwyBJ8QYSXI1mXTDaAi3NHtEp1c,39,16.03.1987,Indonesia,Asia,9,Female,73,2040,1756,3796,53.7,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
fUqwIYvzvQLJOH8ruFWBeMC71N5A,43,16.05.1983,Belgium,Europe,0,Male,79,2240,1868,4108,54.5,Military,5,Childhood (0–6); School (6–18); Military Service (18–38); Civilian Career (38–62); Retirement (62–85)
tOSLy3W6UGBk0hopUUnyf6DdVG9g,20,06.02.2006,Nepal,Asia,0,Male,70,1054,2586,3640,29.0,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
rMiZbP1uD8HqB8RkLNNIGNtvHXBw,65,08.05.1961,Netherlands,Europe,0,Male,80,3389,771,4160,81.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
irHQEUsVXLXHl2BpSOZneMGXMRqO,16,27.09.2010,DR Congo,Africa,0,Male,59,812,2256,3068,26.5,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
gCCREtj8b8rhBafanAWExRbeUjqy,40,06.02.1986,Japan,Asia,0,Male,81,2097,2115,4212,49.8,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
8Sx8p9mTfPmy76jTUIhDswdP8oAa,32,27.07.1994,Kenya,Africa,0,Male,65,1656,1724,3380,49.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
KQQjVpEQu8VdwjHgEtINv3TbxSpc,41,01.04.1985,South Africa,Africa,9,Female,67,2142,1342,3484,61.5,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
lvTrZ4IejsqwaNxlb1WoSOHyGEIM,50,16.12.1976,Peru,South America,8,Non-binary / Other,78,2574,1482,4056,63.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
c6lbglbNyEMKdnSa5O5ZDNwU3YXd,30,17.02.1996,France,Europe,9,Female,85,1574,2846,4420,35.6,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
7gSGlGpMlUzgNwCP2klyuj9Bvt9u,25,03.05.2001,Netherlands,Europe,6,Non-binary / Other,82,1302,2962,4264,30.5,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
InV5p7ByT8KG9ssn1bYQrII5jcwi,43,11.12.1983,India,Asia,9,Female,71,2210,1482,3692,59.9,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
JJneuDE3RYfNcYxW5u2A5hVU05NN,30,26.05.1996,India,Asia,9,Female,71,1560,2132,3692,42.3,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
FndTyBKFnryifJdyfFViiIEOmMTp,56,19.09.1970,Australia,Oceania,5,Non-binary / Other,83,2900,1416,4316,67.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
gzwlvOVkvYXMB5oQjTfTpMjZrvXs,36,30.11.1990,Bangladesh,Asia,9,Female,75,1846,2054,3900,47.3,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
GqDTiRbKPckrWMdOayq0O1b1Oox8,63,07.09.1963,Indonesia,Asia,0,Male,69,3267,321,3588,91.1,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
C5bpGuyjvvMo8FYM23YbIrj3Ofx7,27,07.03.1999,Belgium,Europe,0,Male,79,1415,2693,4108,34.4,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
AtLBiOKQmiQ34A4VOJjeHSl0jbt8,30,08.07.1996,Nepal,Asia,9,Female,73,1554,2242,3796,40.9,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
jlib9MLLKobeWi0DOlyDkoz856nP,63,30.11.1963,Uzbekistan,Asia,0,Male,71,3255,437,3692,88.2,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
Q13AWLZSy6JHNRcgC22pH8cyV7lB,27,28.08.1999,China,Asia,0,Male,75,1390,2510,3900,35.6,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
MdGiZCShW6RizBlKSmCpQ4XShhBw,34,06.08.1992,Uganda,Africa,9,Female,67,1758,1726,3484,50.5,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
Icku21kiVdtT7rl37aVaEEYLEnOC,81,31.10.1945,Japan,Asia,0,Male,81,4199,13,4212,99.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
MIZdjOc0PZs5dzlPLQKWkCJ5fswx,16,29.04.2010,Indonesia,Asia,9,Female,73,833,2963,3796,21.9,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
h1uznmdJ8GfSLWRA0qJM5METEY2o,51,10.02.1975,Bangladesh,Asia,0,Male,72,2671,1073,3744,71.3,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
h0X9zuINamrWtFuaQvSMbkuuP4XO,23,15.01.2003,Ethiopia,Africa,0,Male,66,1214,2218,3432,35.4,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
WzUZsStHmQX3v8rb8M0JyK1URtbz,73,29.09.1953,Iran,Asia,9,Female,78,3786,270,4056,93.3,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
kxcmfFX4jvD2tuVg8G9mcy1htc02,44,07.05.1982,Iraq,Asia,0,Male,70,2293,1347,3640,63.0,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
tJt3tlrtBhjqaMFmvtiRrpeMvBiD,29,25.09.1997,Germany,Europe,9,Female,83,1490,2826,4316,34.5,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
R3NQBwumVYe5VJfXRgtNVD6i3pwl,19,14.02.2007,Pakistan,Asia,0,Male,67,1001,2483,3484,28.7,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
egD0rvJFzSgIesCKopjDemRA8JvR,71,15.06.1955,United States,North America,0,Male,74,3697,151,3848,96.1,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
ugBtzLQKYuNdniKUYUOCsMBm2sXQ,78,19.02.1948,China,Asia,9,Female,80,4078,82,4160,98.0,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
9zhswIdRYw11oRytxxHPDlx50j9P,60,19.02.1966,United States,North America,9,Female,80,3139,1021,4160,75.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
O8iiX13R5MCAYxnAaETSq5JccDwJ,17,24.03.2009,Brazil,South America,0,Male,73,891,2905,3796,23.5,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
8WCe3fDT7eNXtdvWDFDTA7Xrc5UT,62,17.12.1964,Uzbekistan,Asia,0,Male,71,3200,492,3692,86.7,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
OsTbEheWpMrpTL4TOwkWolGc97KY,46,06.10.1980,Mexico,North America,0,Male,73,2376,1420,3796,62.6,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
TkJ0dqYdCDD65oQyqGArXxtG7gGv,68,08.07.1958,Switzerland,Europe,9,Female,85,3537,883,4420,80.0,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
XpKCPoPVGQ9taaezGQvSpcMdK3nL,57,11.05.1969,Tanzania,Africa,9,Female,68,2971,565,3536,84.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
VOXlglsOeC9VQPVpWrdy9qYle8my,27,05.10.1999,Brazil,South America,9,Female,80,1385,2775,4160,33.3,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
gBqceTWbEOacyjuyaRVDzTYeoxQW,50,07.07.1976,Nigeria,Africa,0,Male,55,2598,262,2860,90.8,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
d9Ow0v0VrmI7OsygQE2Blcb9oyXN,38,22.06.1988,Brazil,South America,6,Non-binary / Other,77,1974,2030,4004,49.3,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
uSznOG61HToeTEb4MpOaN4YgLZdY,73,02.01.1953,Ireland,Europe,9,Female,84,3824,544,4368,87.5,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
uZTyhQHt7nckdqUkwkpKiXNxj2fa,44,26.02.1982,Brazil,South America,9,Female,80,2303,1857,4160,55.4,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
VQmNGz6LclE6MWvaohGfwVHnVOrm,52,23.07.1974,United States,North America,9,Female,80,2700,1460,4160,64.9,Creative / Artist,5,Childhood (0–6); Education (6–20); Emerging (20–35); Established (35–60); Legacy (60–85)
5dwmpM3CgdHjbFeoBJzU3ogoozm3,46,06.08.1980,South Africa,Africa,9,Female,67,2385,1099,3484,68.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
LlxCmwqubJrgCzVnsjX74JIozG1n,19,05.07.2007,Bangladesh,Asia,9,Female,75,980,2920,3900,25.1,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
puJ3KjJa8cDVcGDXYCoIaT6isOfD,16,14.12.2010,Iran,Asia,3,Non-binary / Other,76,801,3151,3952,20.3,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
8CiRl2MRaMxQGsURLJmQMu5F4wdx,70,24.10.1956,Ethiopia,Africa,9,Female,70,3626,14,3640,99.6,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
eRm8ohD6J7nUnvqQrdvEGhSQHsMX,39,21.03.1987,Indonesia,Asia,0,Male,69,2039,1549,3588,56.8,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
fyl7ekgjjm7bzQ5DATblbXZGuJOW,24,29.04.2002,United States,North America,9,Female,80,1251,2909,4160,30.1,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
J3tWoxr0jr7MjHlkR4Xjh9JBwmRP,49,15.09.1977,Iran,Asia,9,Female,78,2535,1521,4056,62.5,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
hb5V65j8HFOs38U9PXT5ugDcQhbM,44,06.09.1982,Vietnam,Asia,0,Male,71,2276,1416,3692,61.6,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
Kn6rbHBPfFmtL64wj0wxrv82fTB9,36,20.01.1990,China,Asia,0,Male,75,1891,2009,3900,48.5,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
ZLis9Gu5KxaNqkCJ4mZrEZsKETnX,70,29.12.1956,South Korea,Asia,0,Male,80,3616,544,4160,86.9,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
rl4NbVE8LwDBpQ8YxTbqKjCQwdwN,76,21.02.1950,Canada,North America,0,Male,80,3974,186,4160,95.5,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
FVlfUH2ZQsQQfJZaGxEv4gjnl3MZ,34,21.09.1992,United States,North America,0,Male,74,1752,2096,3848,45.5,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
hibvQiB9G8ksUhhRQtn8AVgbEAmc,30,15.07.1996,Japan,Asia,6,Non-binary / Other,85,1553,2867,4420,35.1,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
safhLKmPbjUrJv1WMFeYVGS7kUaS,46,09.02.1980,Pakistan,Asia,9,Female,69,2410,1178,3588,67.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
B7lvxnog9hgiVRIcuhrLt8BIs1le,76,23.06.1950,United States,North America,9,Female,80,3956,204,4160,95.1,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
PPyGPhyR8T3kwmm0zoAEVVKUX6wP,59,06.06.1967,Tanzania,Africa,4,Non-binary / Other,66,3072,360,3432,89.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
hEo6bTZEblLusMVOGECsEFHYHbV9,51,25.03.1975,United States,North America,9,Female,80,2665,1495,4160,64.1,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
CcI1sREiSEgPOQJD0FyE8Mv8tbcZ,44,28.06.1982,Uganda,Africa,0,Male,63,2286,990,3276,69.8,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
A9zdpotfQ1hkHcOAFAbDbtJtgEQm,19,11.11.2007,Hungary,Europe,9,Female,79,962,3146,4108,23.4,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
wBE0W0Hrc9yoUf0fueXDnXOsXAHm,58,06.06.1968,Iraq,Asia,9,Female,74,3019,829,3848,78.5,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
2MGlEOZ6qNY045TdmCoUV0z14N0q,45,25.11.1981,India,Asia,9,Female,71,2317,1375,3692,62.8,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
hlpZCIBOcjiqXOk07Eb1fL13zwOf,59,08.10.1967,Ethiopia,Africa,0,Male,66,3054,378,3432,89.0,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
FhPJWGEfLVtZTXU6ngnrz1dHRhHD,33,04.04.1993,United States,North America,9,Female,80,1724,2436,4160,41.4,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
Yb7L0P6QWoIt7wYh11y4y8pfZon3,34,16.06.1992,Denmark,Europe,0,Male,79,1766,2342,4108,43.0,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
Z6Dz0S2YZRFvLYTCbdNNXiyMtfjG,68,09.01.1958,United States,North America,9,Female,80,3562,598,4160,85.6,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
z6B2ikKurfwyxZJbbILofCq0dMLj,64,28.03.1962,Venezuela,South America,9,Female,77,3343,661,4004,83.5,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
A5CPhSl1WrEi1L9rPzzjrqM4wQCa,52,01.02.1974,Uzbekistan,Asia,0,Male,71,2724,968,3692,73.8,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
xALeId5DvLPXRYaFx8Pi3clkEvDf,60,22.07.1966,Brazil,South America,0,Male,73,3117,679,3796,82.1,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
h2ZU5r2MVqt3t9Vj0OXdjocqRB95,32,11.02.1994,Peru,South America,1,Non-binary / Other,74,1679,2169,3848,43.6,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
gSjvmrZUYIPn9aVl5pEfur8hx5gu,61,16.09.1965,Argentina,South America,0,Male,73,3161,635,3796,83.3,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
7Ka8O6uTT7JndNude7xyl71f0kWr,61,16.11.1965,Algeria,Africa,3,Non-binary / Other,77,3153,851,4004,78.7,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
T54LwfwmByqLfAwlNfF8POS5GOfD,23,16.05.2003,Russia,Europe,9,Female,76,1196,2756,3952,30.3,Creative / Artist,5,Childhood (0–6); Education (6–20); Emerging (20–35); Established (35–60); Legacy (60–85)
spAJI4FFzCSYwKVbTCW0czRtSUBY,35,05.03.1991,Bangladesh,Asia,9,Female,75,1833,2067,3900,47.0,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
UL2gHahkDQ17LEM8wPQyshaga81m,67,07.03.1959,Ghana,Africa,9,Female,67,3502,0,3484,100.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
lsCDbkjR7D1KmJZdaNS80TKIsEEK,43,28.11.1983,Nigeria,Africa,9,Female,57,2212,752,2964,74.6,Creative / Artist,5,Childhood (0–6); Education (6–20); Emerging (20–35); Established (35–60); Legacy (60–85)
GAtd3zDE6vRbrlvon4vL0OisS7ZP,68,08.08.1958,Nepal,Asia,9,Female,73,3532,264,3796,93.0,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
QfDkjEX6EoI9wqPk1FYuhoIE9WVV,67,20.03.1959,Philippines,Asia,9,Female,75,3500,400,3900,89.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
PR5BC0ggLW6ZcgN14jsBFTgOui0B,70,28.12.1956,Malaysia,Asia,9,Female,78,3616,440,4056,89.2,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
kqSzNpUGWiA437GQ6BVSGeuyVAyc,31,11.08.1995,India,Asia,9,Female,71,1601,2091,3692,43.4,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
X28z2R2StvZ3LjzN3MMBvYOW2fHy,52,21.01.1974,United States,North America,0,Male,74,2726,1122,3848,70.8,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
FtvNb3HqZsAFT0qFhU6BJavoUKS6,49,10.09.1977,Philippines,Asia,9,Female,75,2536,1364,3900,65.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
WSPSGpuKZwgSZfd3DBwGKGyqEAB5,30,10.06.1996,Pakistan,Asia,9,Female,69,1558,2030,3588,43.4,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
EC8FGRCcjI5h0gwrGhsxsbiWA6sr,68,05.03.1958,Iraq,Asia,9,Female,74,3555,293,3848,92.4,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
1zJJ3WDSLVFCBB1uXPzoyH73TO1R,16,18.02.2010,China,Asia,9,Female,80,843,3317,4160,20.3,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
Nf7HU7GUFbOG7rmZ0JfHtKE5vlbG,61,18.05.1965,Mexico,North America,9,Female,78,3179,877,4056,78.4,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
lVj7Qd7lSsgi3p63doLoFF6qtIeb,22,06.09.2004,India,Asia,0,Male,68,1128,2408,3536,31.9,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
PpIWszfNm8x9WHA4CaCZr8a5DL0x,17,18.05.2009,Nigeria,Africa,9,Female,57,883,2081,2964,29.8,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
TIsyhiIrAL7tQvqUCp8vCLaQOaD3,53,10.09.1973,India,Asia,9,Female,71,2745,947,3692,74.3,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
HWOebZPPvYZwkVRaC6Bnbr5wfMsS,60,16.12.1966,Pakistan,Asia,0,Male,67,3096,388,3484,88.9,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
RLa9NgrFkmTPLkKUh512Tr0b8QMQ,39,09.01.1987,Colombia,South America,4,Non-binary / Other,76,2049,1903,3952,51.8,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
d6A9qQCwV2nrABamfJbT8AepktMf,43,22.11.1983,Uganda,Africa,0,Male,63,2213,1063,3276,67.6,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
pgovduX6WMVMJfdct0eh4BsMeQIs,53,30.11.1973,Iran,Asia,9,Female,78,2733,1323,4056,67.4,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
